datetime,RainFall,cumulativeRain,datetime,PreEvent_CumSum_mm,
1/16/2019 3:30,0.508,173.482,1/16/2019 3:30,,
1/16/2019 3:45,0.254,173.736,1/16/2019 3:45,,
1/16/2019 4:00,0.254,173.99,1/16/2019 4:00,,
1/16/2019 4:15,0,173.99,1/16/2019 4:15,,
1/16/2019 4:30,0.254,174.244,1/16/2019 4:30,,
1/16/2019 4:45,0.508,174.752,1/16/2019 4:45,,
1/16/2019 5:00,0,174.752,1/16/2019 5:00,,
1/16/2019 5:15,0.254,175.006,1/16/2019 5:15,,
1/16/2019 5:30,0.254,175.26,1/16/2019 5:30,,
1/16/2019 5:45,0,175.26,1/16/2019 5:45,,
1/16/2019 6:00,0.254,175.514,1/16/2019 6:00,,
1/16/2019 6:15,1.016,176.53,1/16/2019 6:15,,
1/16/2019 6:30,1.778,178.308,1/16/2019 6:30,,
1/16/2019 6:45,0.508,178.816,1/16/2019 6:45,,
1/16/2019 7:00,0.254,179.07,1/16/2019 7:00,,
1/16/2019 7:15,0,179.07,1/16/2019 7:15,,
1/16/2019 7:30,0.254,179.324,1/16/2019 7:30,,
1/16/2019 7:45,0,179.324,1/16/2019 7:45,,
1/16/2019 8:00,0,179.324,1/16/2019 8:00,,
1/16/2019 8:15,0,179.324,1/16/2019 8:15,,
1/16/2019 8:30,0,179.324,1/16/2019 8:30,,
1/16/2019 8:45,0,179.324,1/16/2019 8:45,,
1/16/2019 9:00,0,179.324,1/16/2019 9:00,,
1/16/2019 9:15,0,179.324,1/16/2019 9:15,,
1/16/2019 9:30,0,179.324,1/16/2019 9:30,,
1/16/2019 9:45,0,179.324,1/16/2019 9:45,,
1/16/2019 10:00,0,179.324,1/16/2019 10:00,,
1/16/2019 10:15,0,179.324,1/16/2019 10:15,,
1/16/2019 10:30,0,179.324,1/16/2019 10:30,,
1/16/2019 10:45,0,179.324,1/16/2019 10:45,,
1/16/2019 11:00,0.508,179.832,1/16/2019 11:00,,
1/16/2019 11:15,0,179.832,1/16/2019 11:15,,
1/16/2019 11:30,0.254,180.086,1/16/2019 11:30,,
1/16/2019 11:45,0.254,180.34,1/16/2019 11:45,,
1/16/2019 12:00,0.254,180.594,1/16/2019 12:00,,
1/16/2019 12:15,0.508,181.102,1/16/2019 12:15,,
1/16/2019 12:30,0.508,181.61,1/16/2019 12:30,,
1/16/2019 12:45,1.27,182.88,1/16/2019 12:45,,
1/16/2019 13:00,0.762,183.642,1/16/2019 13:00,,
1/16/2019 13:15,1.27,184.912,1/16/2019 13:15,,
1/16/2019 13:30,1.27,186.182,1/16/2019 13:30,,
1/16/2019 13:45,1.524,187.706,1/16/2019 13:45,,
1/16/2019 14:00,1.27,188.976,1/16/2019 14:00,,
1/16/2019 14:15,0.762,189.738,1/16/2019 14:15,,
1/16/2019 14:30,1.27,191.008,1/16/2019 14:30,,
1/16/2019 14:45,1.27,192.278,1/16/2019 14:45,,
1/16/2019 15:00,0.508,192.786,1/16/2019 15:00,,
1/16/2019 15:15,0.254,193.04,1/16/2019 15:15,,
1/16/2019 15:30,0,193.04,1/16/2019 15:30,,
1/16/2019 15:45,0.254,193.294,1/16/2019 15:45,,
1/16/2019 16:00,0,193.294,1/16/2019 16:00,,
1/16/2019 16:15,0,193.294,1/16/2019 16:15,,
1/16/2019 16:30,0,193.294,1/16/2019 16:30,,
1/16/2019 16:45,0,193.294,1/16/2019 16:45,,
1/16/2019 17:00,0.254,193.548,1/16/2019 17:00,,
1/16/2019 17:15,0.254,193.802,1/16/2019 17:15,,
1/16/2019 17:30,1.016,194.818,1/16/2019 17:30,,
1/16/2019 17:45,0.762,195.58,1/16/2019 17:45,,
1/16/2019 18:00,1.016,196.596,1/16/2019 18:00,,
1/16/2019 18:15,1.778,198.374,1/16/2019 18:15,,
1/16/2019 18:30,1.016,199.39,1/16/2019 18:30,,
1/16/2019 18:45,1.016,200.406,1/16/2019 18:45,,
1/16/2019 19:00,0.762,201.168,1/16/2019 19:00,,
1/16/2019 19:15,1.524,202.692,1/16/2019 19:15,,
1/16/2019 19:30,2.032,204.724,1/16/2019 19:30,,
1/16/2019 19:45,1.778,206.502,1/16/2019 19:45,,
1/16/2019 20:00,0.762,207.264,1/16/2019 20:00,,
1/16/2019 20:15,0,207.264,1/16/2019 20:15,,
1/16/2019 20:30,0,207.264,1/16/2019 20:30,,
1/16/2019 20:45,0,207.264,1/16/2019 20:45,,
1/16/2019 21:00,0,207.264,1/16/2019 21:00,,
1/16/2019 21:15,0,207.264,1/16/2019 21:15,,
1/16/2019 21:30,0.762,208.026,1/16/2019 21:30,,
1/16/2019 21:45,0,208.026,1/16/2019 21:45,,
1/16/2019 22:00,0,208.026,1/16/2019 22:00,,
1/16/2019 22:15,0,208.026,1/16/2019 22:15,,
1/16/2019 22:30,0.508,208.534,1/16/2019 22:30,,
1/16/2019 22:45,0,208.534,1/16/2019 22:45,,
1/16/2019 23:00,0,208.534,1/16/2019 23:00,,
1/16/2019 23:15,0,208.534,1/16/2019 23:15,,
1/16/2019 23:30,0,208.534,1/16/2019 23:30,,
1/16/2019 23:45,0,208.534,1/16/2019 23:45,,
1/17/2019 0:00,0,208.534,1/17/2019 0:00,,
1/17/2019 0:15,0,208.534,1/17/2019 0:15,,
1/17/2019 0:30,0,208.534,1/17/2019 0:30,,
1/17/2019 0:45,0,208.534,1/17/2019 0:45,,
1/17/2019 1:00,0,208.534,1/17/2019 1:00,,
1/17/2019 1:15,0,208.534,1/17/2019 1:15,,
1/17/2019 1:30,0,208.534,1/17/2019 1:30,,
1/17/2019 1:45,0,208.534,1/17/2019 1:45,,
1/17/2019 2:00,0,208.534,1/17/2019 2:00,,
1/17/2019 2:15,0,208.534,1/17/2019 2:15,,
1/17/2019 2:30,0.254,208.788,1/17/2019 2:30,,
1/17/2019 2:45,0,208.788,1/17/2019 2:45,,
1/17/2019 3:00,0,208.788,1/17/2019 3:00,,
1/17/2019 3:15,0,208.788,1/17/2019 3:15,,
1/17/2019 3:30,0,208.788,1/17/2019 3:30,,
1/17/2019 3:45,0,208.788,1/17/2019 3:45,,
1/17/2019 4:00,0,208.788,1/17/2019 4:00,,
1/17/2019 4:15,0,208.788,1/17/2019 4:15,,
1/17/2019 4:30,0,208.788,1/17/2019 4:30,,
1/17/2019 4:45,0,208.788,1/17/2019 4:45,,
1/17/2019 5:00,0,208.788,1/17/2019 5:00,,
1/17/2019 5:15,0,208.788,1/17/2019 5:15,,
1/17/2019 5:30,0,208.788,1/17/2019 5:30,,
1/17/2019 5:45,0,208.788,1/17/2019 5:45,,
1/17/2019 6:00,0,208.788,1/17/2019 6:00,,
1/17/2019 6:15,0,208.788,1/17/2019 6:15,,
1/17/2019 6:30,0,208.788,1/17/2019 6:30,,
1/17/2019 6:45,0,208.788,1/17/2019 6:45,,
1/17/2019 7:00,0,208.788,1/17/2019 7:00,,
1/17/2019 7:15,0,208.788,1/17/2019 7:15,,
1/17/2019 7:30,0,208.788,1/17/2019 7:30,,
1/17/2019 7:45,0.254,209.042,1/17/2019 7:45,,
1/17/2019 8:00,0,209.042,1/17/2019 8:00,,
1/17/2019 8:15,0,209.042,1/17/2019 8:15,,
1/17/2019 8:30,0,209.042,1/17/2019 8:30,,
1/17/2019 8:45,0,209.042,1/17/2019 8:45,,
1/17/2019 9:00,0,209.042,1/17/2019 9:00,,
1/17/2019 9:15,0.762,209.804,1/17/2019 9:15,,
1/17/2019 9:30,0,209.804,1/17/2019 9:30,,
1/17/2019 9:45,0,209.804,1/17/2019 9:45,,
1/17/2019 10:00,0,209.804,1/17/2019 10:00,,
1/17/2019 10:15,0,209.804,1/17/2019 10:15,,
1/17/2019 10:30,0,209.804,1/17/2019 10:30,,
1/17/2019 10:45,0,209.804,1/17/2019 10:45,,
1/17/2019 11:00,0,209.804,1/17/2019 11:00,,
1/17/2019 11:15,0,209.804,1/17/2019 11:15,,
1/17/2019 11:30,0,209.804,1/17/2019 11:30,,
1/17/2019 11:45,0,209.804,1/17/2019 11:45,,
1/17/2019 12:00,0,209.804,1/17/2019 12:00,,
1/17/2019 12:15,0,209.804,1/17/2019 12:15,,
1/17/2019 12:30,0,209.804,1/17/2019 12:30,,
1/17/2019 12:45,0,209.804,1/17/2019 12:45,,
1/17/2019 13:00,0.254,210.058,1/17/2019 13:00,,
1/17/2019 13:15,0,210.058,1/17/2019 13:15,,
1/17/2019 13:30,0,210.058,1/17/2019 13:30,,
1/17/2019 13:45,0,210.058,1/17/2019 13:45,,
1/17/2019 14:00,0,210.058,1/17/2019 14:00,,
1/17/2019 14:15,0,210.058,1/17/2019 14:15,,
1/17/2019 14:30,0,210.058,1/17/2019 14:30,,
1/17/2019 14:45,0,210.058,1/17/2019 14:45,,
1/17/2019 15:00,0,210.058,1/17/2019 15:00,,
1/17/2019 15:15,0,210.058,1/17/2019 15:15,,
1/17/2019 15:30,0,210.058,1/17/2019 15:30,,
1/17/2019 15:45,0,210.058,1/17/2019 15:45,,
1/17/2019 16:00,0,210.058,1/17/2019 16:00,,
1/17/2019 16:15,0,210.058,1/17/2019 16:15,,
1/17/2019 16:30,0,210.058,1/17/2019 16:30,,
1/17/2019 16:45,0,210.058,1/17/2019 16:45,,
1/17/2019 17:00,0,210.058,1/17/2019 17:00,,
1/17/2019 17:15,0,210.058,1/17/2019 17:15,,
1/17/2019 17:30,0,210.058,1/17/2019 17:30,,
1/17/2019 17:45,0,210.058,1/17/2019 17:45,,
1/17/2019 18:00,0,210.058,1/17/2019 18:00,,
1/17/2019 18:15,0,210.058,1/17/2019 18:15,,
1/17/2019 18:30,0,210.058,1/17/2019 18:30,,
1/17/2019 18:45,0,210.058,1/17/2019 18:45,,
1/17/2019 19:00,0,210.058,1/17/2019 19:00,,
1/17/2019 19:15,0,210.058,1/17/2019 19:15,,
1/17/2019 19:30,0,210.058,1/17/2019 19:30,,
1/17/2019 19:45,0,210.058,1/17/2019 19:45,,
1/17/2019 20:00,0,210.058,1/17/2019 20:00,,
1/17/2019 20:15,0,210.058,1/17/2019 20:15,,
1/17/2019 20:30,0,210.058,1/17/2019 20:30,,
1/17/2019 20:45,0,210.058,1/17/2019 20:45,,
1/17/2019 21:00,0,210.058,1/17/2019 21:00,,
1/17/2019 21:15,0,210.058,1/17/2019 21:15,,
1/17/2019 21:30,0,210.058,1/17/2019 21:30,,
1/17/2019 21:45,0,210.058,1/17/2019 21:45,,
1/17/2019 22:00,0,210.058,1/17/2019 22:00,,
1/17/2019 22:15,0,210.058,1/17/2019 22:15,,
1/17/2019 22:30,0,210.058,1/17/2019 22:30,,
1/17/2019 22:45,0,210.058,1/17/2019 22:45,,
1/17/2019 23:00,0,210.058,1/17/2019 23:00,,
1/17/2019 23:15,0,210.058,1/17/2019 23:15,,
1/17/2019 23:30,0,210.058,1/17/2019 23:30,,
1/17/2019 23:45,0,210.058,1/17/2019 23:45,,
1/18/2019 0:00,0,210.058,1/18/2019 0:00,,
1/18/2019 0:15,0,210.058,1/18/2019 0:15,,
1/18/2019 0:30,0,210.058,1/18/2019 0:30,,
1/18/2019 0:45,0,210.058,1/18/2019 0:45,,
1/18/2019 1:00,0,210.058,1/18/2019 1:00,,
1/18/2019 1:15,0,210.058,1/18/2019 1:15,,
1/18/2019 1:30,0,210.058,1/18/2019 1:30,,
1/18/2019 1:45,0,210.058,1/18/2019 1:45,,
1/18/2019 2:00,0,210.058,1/18/2019 2:00,,
1/18/2019 2:15,0,210.058,1/18/2019 2:15,,
1/18/2019 2:30,0,210.058,1/18/2019 2:30,,
1/18/2019 2:45,0,210.058,1/18/2019 2:45,,
1/18/2019 3:00,0,210.058,1/18/2019 3:00,,
1/18/2019 3:15,0,210.058,1/18/2019 3:15,,
1/18/2019 3:30,0,210.058,1/18/2019 3:30,,
1/18/2019 3:45,0,210.058,1/18/2019 3:45,,
1/18/2019 4:00,0,210.058,1/18/2019 4:00,,
1/18/2019 4:15,0,210.058,1/18/2019 4:15,,
1/18/2019 4:30,0,210.058,1/18/2019 4:30,,
1/18/2019 4:45,0,210.058,1/18/2019 4:45,,
1/18/2019 5:00,0,210.058,1/18/2019 5:00,,
1/18/2019 5:15,0.254,210.312,1/18/2019 5:15,,
1/18/2019 5:30,0.254,210.566,1/18/2019 5:30,,
1/18/2019 5:45,0.254,210.82,1/18/2019 5:45,,
1/18/2019 6:00,0,210.82,1/18/2019 6:00,,
1/18/2019 6:15,0,210.82,1/18/2019 6:15,,
1/18/2019 6:30,0.508,211.328,1/18/2019 6:30,,
1/18/2019 6:45,0.254,211.582,1/18/2019 6:45,,
1/18/2019 7:00,0,211.582,1/18/2019 7:00,,
1/18/2019 7:15,0,211.582,1/18/2019 7:15,,
1/18/2019 7:30,0,211.582,1/18/2019 7:30,,
1/18/2019 7:45,0,211.582,1/18/2019 7:45,,
1/18/2019 8:00,0,211.582,1/18/2019 8:00,,
1/18/2019 8:15,0,211.582,1/18/2019 8:15,,
1/18/2019 8:30,0,211.582,1/18/2019 8:30,,
1/18/2019 8:45,0,211.582,1/18/2019 8:45,,
1/18/2019 9:00,0,211.582,1/18/2019 9:00,,
1/18/2019 9:15,0,211.582,1/18/2019 9:15,,
1/18/2019 9:30,0,211.582,1/18/2019 9:30,,
1/18/2019 9:45,0,211.582,1/18/2019 9:45,,
1/18/2019 10:00,0,211.582,1/18/2019 10:00,,
1/18/2019 10:15,0,211.582,1/18/2019 10:15,,
1/18/2019 10:30,0,211.582,1/18/2019 10:30,,
1/18/2019 10:45,0,211.582,1/18/2019 10:45,,
1/18/2019 11:00,0,211.582,1/18/2019 11:00,,
1/18/2019 11:15,0,211.582,1/18/2019 11:15,,
1/18/2019 11:30,0,211.582,1/18/2019 11:30,,
1/18/2019 11:45,0,211.582,1/18/2019 11:45,,
1/18/2019 12:00,0,211.582,1/18/2019 12:00,,
1/18/2019 12:15,0,211.582,1/18/2019 12:15,,
1/18/2019 12:30,0,211.582,1/18/2019 12:30,,
1/18/2019 12:45,0,211.582,1/18/2019 12:45,,
1/18/2019 13:00,0,211.582,1/18/2019 13:00,,
1/18/2019 13:15,0,211.582,1/18/2019 13:15,,
1/18/2019 13:30,0,211.582,1/18/2019 13:30,,
1/18/2019 13:45,0,211.582,1/18/2019 13:45,,
1/18/2019 14:00,0,211.582,1/18/2019 14:00,,
1/18/2019 14:15,0,211.582,1/18/2019 14:15,,
1/18/2019 14:30,0,211.582,1/18/2019 14:30,,
1/18/2019 14:45,0,211.582,1/18/2019 14:45,,
1/18/2019 15:00,0,211.582,1/18/2019 15:00,,
1/18/2019 15:15,0,211.582,1/18/2019 15:15,,
1/18/2019 15:30,0,211.582,1/18/2019 15:30,,
1/18/2019 15:45,0,211.582,1/18/2019 15:45,,
1/18/2019 16:00,0.254,211.836,1/18/2019 16:00,,
1/18/2019 16:15,0,211.836,1/18/2019 16:15,,
1/18/2019 16:30,0.254,212.09,1/18/2019 16:30,,
1/18/2019 16:45,0,212.09,1/18/2019 16:45,,
1/18/2019 17:00,0,212.09,1/18/2019 17:00,,
1/18/2019 17:15,0,212.09,1/18/2019 17:15,,
1/18/2019 17:30,0.254,212.344,1/18/2019 17:30,,
1/18/2019 17:45,0,212.344,1/18/2019 17:45,,
1/18/2019 18:00,0.254,212.598,1/18/2019 18:00,,
1/18/2019 18:15,0,212.598,1/18/2019 18:15,,
1/18/2019 18:30,0,212.598,1/18/2019 18:30,,
1/18/2019 18:45,0,212.598,1/18/2019 18:45,,
1/18/2019 19:00,0.254,212.852,1/18/2019 19:00,,
1/18/2019 19:15,0,212.852,1/18/2019 19:15,,
1/18/2019 19:30,0,212.852,1/18/2019 19:30,,
1/18/2019 19:45,0,212.852,1/18/2019 19:45,,
1/18/2019 20:00,0,212.852,1/18/2019 20:00,,
1/18/2019 20:15,0.254,213.106,1/18/2019 20:15,,
1/18/2019 20:30,0,213.106,1/18/2019 20:30,,
1/18/2019 20:45,0,213.106,1/18/2019 20:45,,
1/18/2019 21:00,0,213.106,1/18/2019 21:00,,
1/18/2019 21:15,0,213.106,1/18/2019 21:15,,
1/18/2019 21:30,0,213.106,1/18/2019 21:30,,
1/18/2019 21:45,0,213.106,1/18/2019 21:45,,
1/18/2019 22:00,0,213.106,1/18/2019 22:00,,
1/18/2019 22:15,0,213.106,1/18/2019 22:15,,
1/18/2019 22:30,0,213.106,1/18/2019 22:30,,
1/18/2019 22:45,0,213.106,1/18/2019 22:45,,
1/18/2019 23:00,0,213.106,1/18/2019 23:00,,
1/18/2019 23:15,0,213.106,1/18/2019 23:15,,
1/18/2019 23:30,0,213.106,1/18/2019 23:30,,
1/18/2019 23:45,0,213.106,1/18/2019 23:45,,
1/19/2019 0:00,0,213.106,1/19/2019 0:00,,
1/19/2019 0:15,0,213.106,1/19/2019 0:15,,
1/19/2019 0:30,0,213.106,1/19/2019 0:30,,
1/19/2019 0:45,0,213.106,1/19/2019 0:45,,
1/19/2019 1:00,0,213.106,1/19/2019 1:00,,
1/19/2019 1:15,0,213.106,1/19/2019 1:15,,
1/19/2019 1:30,0,213.106,1/19/2019 1:30,,
1/19/2019 1:45,0,213.106,1/19/2019 1:45,,
1/19/2019 2:00,0,213.106,1/19/2019 2:00,,
1/19/2019 2:15,0,213.106,1/19/2019 2:15,,
1/19/2019 2:30,0,213.106,1/19/2019 2:30,,
1/19/2019 2:45,0,213.106,1/19/2019 2:45,,
1/19/2019 3:00,0,213.106,1/19/2019 3:00,,
1/19/2019 3:15,0,213.106,1/19/2019 3:15,,
1/19/2019 3:30,0,213.106,1/19/2019 3:30,,
1/19/2019 3:45,0,213.106,1/19/2019 3:45,,
1/19/2019 4:00,0,213.106,1/19/2019 4:00,,
1/19/2019 4:15,0,213.106,1/19/2019 4:15,,
1/19/2019 4:30,0,213.106,1/19/2019 4:30,,
1/19/2019 4:45,0,213.106,1/19/2019 4:45,,
1/19/2019 5:00,0,213.106,1/19/2019 5:00,,
1/19/2019 5:15,0,213.106,1/19/2019 5:15,,
1/19/2019 5:30,0,213.106,1/19/2019 5:30,,
1/19/2019 5:45,0,213.106,1/19/2019 5:45,,
1/19/2019 6:00,0,213.106,1/19/2019 6:00,,
1/19/2019 6:15,0,213.106,1/19/2019 6:15,,
1/19/2019 6:30,0,213.106,1/19/2019 6:30,,
1/19/2019 6:45,0,213.106,1/19/2019 6:45,,
1/19/2019 7:00,0,213.106,1/19/2019 7:00,,
1/19/2019 7:15,0,213.106,1/19/2019 7:15,,
1/19/2019 7:30,0.254,213.36,1/19/2019 7:30,,
1/19/2019 7:45,0,213.36,1/19/2019 7:45,,
1/19/2019 8:00,0,213.36,1/19/2019 8:00,,
1/19/2019 8:15,0,213.36,1/19/2019 8:15,,
1/19/2019 8:30,0,213.36,1/19/2019 8:30,,
1/19/2019 8:45,0,213.36,1/19/2019 8:45,,
1/19/2019 9:00,0,213.36,1/19/2019 9:00,,
1/19/2019 9:15,0,213.36,1/19/2019 9:15,,
1/19/2019 9:30,0,213.36,1/19/2019 9:30,,
1/19/2019 9:45,0,213.36,1/19/2019 9:45,,
1/19/2019 10:00,0,213.36,1/19/2019 10:00,,
1/19/2019 10:15,0,213.36,1/19/2019 10:15,,
1/19/2019 10:30,0.254,213.614,1/19/2019 10:30,,
1/19/2019 10:45,0,213.614,1/19/2019 10:45,,
1/19/2019 11:00,0.254,213.868,1/19/2019 11:00,,
1/19/2019 11:15,0,213.868,1/19/2019 11:15,,
1/19/2019 11:30,0,213.868,1/19/2019 11:30,,
1/19/2019 11:45,0,213.868,1/19/2019 11:45,,
1/19/2019 12:00,0,213.868,1/19/2019 12:00,,
1/19/2019 12:15,0,213.868,1/19/2019 12:15,,
1/19/2019 12:30,0,213.868,1/19/2019 12:30,,
1/19/2019 12:45,0,213.868,1/19/2019 12:45,,
1/19/2019 13:00,0,213.868,1/19/2019 13:00,,
1/19/2019 13:15,0,213.868,1/19/2019 13:15,,
1/19/2019 13:30,0,213.868,1/19/2019 13:30,,
1/19/2019 13:45,0,213.868,1/19/2019 13:45,,
1/19/2019 14:00,0,213.868,1/19/2019 14:00,,
1/19/2019 14:15,0,213.868,1/19/2019 14:15,,
1/19/2019 14:30,0,213.868,1/19/2019 14:30,,
1/19/2019 14:45,0,213.868,1/19/2019 14:45,,
1/19/2019 15:00,0,213.868,1/19/2019 15:00,,
1/19/2019 15:15,0,213.868,1/19/2019 15:15,,
1/19/2019 15:30,0,213.868,1/19/2019 15:30,,
1/19/2019 15:45,0,213.868,1/19/2019 15:45,,
1/19/2019 16:00,0,213.868,1/19/2019 16:00,,
1/19/2019 16:15,0,213.868,1/19/2019 16:15,,
1/19/2019 16:30,0,213.868,1/19/2019 16:30,,
1/19/2019 16:45,0,213.868,1/19/2019 16:45,,
1/19/2019 17:00,0,213.868,1/19/2019 17:00,,
1/19/2019 17:15,0,213.868,1/19/2019 17:15,,
1/19/2019 17:30,0,213.868,1/19/2019 17:30,,
1/19/2019 17:45,0,213.868,1/19/2019 17:45,,
1/19/2019 18:00,0,213.868,1/19/2019 18:00,,
1/19/2019 18:15,0,213.868,1/19/2019 18:15,,
1/19/2019 18:30,0,213.868,1/19/2019 18:30,,
1/19/2019 18:45,0,213.868,1/19/2019 18:45,,
1/19/2019 19:00,0,213.868,1/19/2019 19:00,,
1/19/2019 19:15,0,213.868,1/19/2019 19:15,,
1/19/2019 19:30,0,213.868,1/19/2019 19:30,,
1/19/2019 19:45,0,213.868,1/19/2019 19:45,,
1/19/2019 20:00,0,213.868,1/19/2019 20:00,,
1/19/2019 20:15,0,213.868,1/19/2019 20:15,,
1/19/2019 20:30,0,213.868,1/19/2019 20:30,,
1/19/2019 20:45,0,213.868,1/19/2019 20:45,,
1/19/2019 21:00,0,213.868,1/19/2019 21:00,,
1/19/2019 21:15,0,213.868,1/19/2019 21:15,,
1/19/2019 21:30,0,213.868,1/19/2019 21:30,,
1/19/2019 21:45,0,213.868,1/19/2019 21:45,,
1/19/2019 22:00,0,213.868,1/19/2019 22:00,,
1/19/2019 22:15,0,213.868,1/19/2019 22:15,,
1/19/2019 22:30,0,213.868,1/19/2019 22:30,,
1/19/2019 22:45,0,213.868,1/19/2019 22:45,,
1/19/2019 23:00,0,213.868,1/19/2019 23:00,,
1/19/2019 23:15,0,213.868,1/19/2019 23:15,,
1/19/2019 23:30,0,213.868,1/19/2019 23:30,,
1/19/2019 23:45,0,213.868,1/19/2019 23:45,,
1/20/2019 0:00,0,213.868,1/20/2019 0:00,,
1/20/2019 0:15,0,213.868,1/20/2019 0:15,,
1/20/2019 0:30,0,213.868,1/20/2019 0:30,,
1/20/2019 0:45,0,213.868,1/20/2019 0:45,,
1/20/2019 1:00,0,213.868,1/20/2019 1:00,,
1/20/2019 1:15,0,213.868,1/20/2019 1:15,,
1/20/2019 1:30,0,213.868,1/20/2019 1:30,,
1/20/2019 1:45,0,213.868,1/20/2019 1:45,,
1/20/2019 2:00,0,213.868,1/20/2019 2:00,,
1/20/2019 2:15,0,213.868,1/20/2019 2:15,,
1/20/2019 2:30,0,213.868,1/20/2019 2:30,,
1/20/2019 2:45,0,213.868,1/20/2019 2:45,,
1/20/2019 3:00,0,213.868,1/20/2019 3:00,,
1/20/2019 3:15,0,213.868,1/20/2019 3:15,,
1/20/2019 3:30,0,213.868,1/20/2019 3:30,,
1/20/2019 3:45,0,213.868,1/20/2019 3:45,,
1/20/2019 4:00,0,213.868,1/20/2019 4:00,,
1/20/2019 4:15,0,213.868,1/20/2019 4:15,,
1/20/2019 4:30,0,213.868,1/20/2019 4:30,,
1/20/2019 4:45,0,213.868,1/20/2019 4:45,,
1/20/2019 5:00,0,213.868,1/20/2019 5:00,,
1/20/2019 5:15,0,213.868,1/20/2019 5:15,,
1/20/2019 5:30,0,213.868,1/20/2019 5:30,,
1/20/2019 5:45,0.508,214.376,1/20/2019 5:45,,
1/20/2019 6:00,0.254,214.63,1/20/2019 6:00,,
1/20/2019 6:15,1.27,215.9,1/20/2019 6:15,,
1/20/2019 6:30,0.254,216.154,1/20/2019 6:30,,
1/20/2019 6:45,0.254,216.408,1/20/2019 6:45,,
1/20/2019 7:00,0.254,216.662,1/20/2019 7:00,,
1/20/2019 7:15,0,216.662,1/20/2019 7:15,,
1/20/2019 7:30,0,216.662,1/20/2019 7:30,,
1/20/2019 7:45,0,216.662,1/20/2019 7:45,,
1/20/2019 8:00,0,216.662,1/20/2019 8:00,,
1/20/2019 8:15,0,216.662,1/20/2019 8:15,,
1/20/2019 8:30,0,216.662,1/20/2019 8:30,,
1/20/2019 8:45,0,216.662,1/20/2019 8:45,,
1/20/2019 9:00,0,216.662,1/20/2019 9:00,,
1/20/2019 9:15,0,216.662,1/20/2019 9:15,,
1/20/2019 9:30,0,216.662,1/20/2019 9:30,,
1/20/2019 9:45,0,216.662,1/20/2019 9:45,,
1/20/2019 10:00,0,216.662,1/20/2019 10:00,,
1/20/2019 10:15,0,216.662,1/20/2019 10:15,,
1/20/2019 10:30,0,216.662,1/20/2019 10:30,,
1/20/2019 10:45,0,216.662,1/20/2019 10:45,,
1/20/2019 11:00,0,216.662,1/20/2019 11:00,,
1/20/2019 11:15,0,216.662,1/20/2019 11:15,,
1/20/2019 11:30,0,216.662,1/20/2019 11:30,,
1/20/2019 11:45,0,216.662,1/20/2019 11:45,,
1/20/2019 12:00,0,216.662,1/20/2019 12:00,,
1/20/2019 12:15,0,216.662,1/20/2019 12:15,,
1/20/2019 12:30,0,216.662,1/20/2019 12:30,,
1/20/2019 12:45,0,216.662,1/20/2019 12:45,,
1/20/2019 13:00,0,216.662,1/20/2019 13:00,,
1/20/2019 13:15,0,216.662,1/20/2019 13:15,,
1/20/2019 13:30,0,216.662,1/20/2019 13:30,,
1/20/2019 13:45,0,216.662,1/20/2019 13:45,,
1/20/2019 14:00,0,216.662,1/20/2019 14:00,,
1/20/2019 14:15,0,216.662,1/20/2019 14:15,,
1/20/2019 14:30,0,216.662,1/20/2019 14:30,,
1/20/2019 14:45,0,216.662,1/20/2019 14:45,,
1/20/2019 15:00,0.254,216.916,1/20/2019 15:00,,
1/20/2019 15:15,0,216.916,1/20/2019 15:15,,
1/20/2019 15:30,0,216.916,1/20/2019 15:30,,
1/20/2019 15:45,0,216.916,1/20/2019 15:45,,
1/20/2019 16:00,0.508,217.424,1/20/2019 16:00,,
1/20/2019 16:15,0.254,217.678,1/20/2019 16:15,,
1/20/2019 16:30,0,217.678,1/20/2019 16:30,,
1/20/2019 16:45,0,217.678,1/20/2019 16:45,,
1/20/2019 17:00,0,217.678,1/20/2019 17:00,,
1/20/2019 17:15,0,217.678,1/20/2019 17:15,,
1/20/2019 17:30,0,217.678,1/20/2019 17:30,,
1/20/2019 17:45,0,217.678,1/20/2019 17:45,,
1/20/2019 18:00,0,217.678,1/20/2019 18:00,,
1/20/2019 18:15,0,217.678,1/20/2019 18:15,,
1/20/2019 18:30,0,217.678,1/20/2019 18:30,,
1/20/2019 18:45,0,217.678,1/20/2019 18:45,,
1/20/2019 19:00,0,217.678,1/20/2019 19:00,,
1/20/2019 19:15,0,217.678,1/20/2019 19:15,,
1/20/2019 19:30,0,217.678,1/20/2019 19:30,,
1/20/2019 19:45,0,217.678,1/20/2019 19:45,,
1/20/2019 20:00,0,217.678,1/20/2019 20:00,,
1/20/2019 20:15,0,217.678,1/20/2019 20:15,,
1/20/2019 20:30,0,217.678,1/20/2019 20:30,,
1/20/2019 20:45,0,217.678,1/20/2019 20:45,,
1/20/2019 21:00,0,217.678,1/20/2019 21:00,,
1/20/2019 21:15,0,217.678,1/20/2019 21:15,,
1/20/2019 21:30,0,217.678,1/20/2019 21:30,,
1/20/2019 21:45,0,217.678,1/20/2019 21:45,,
1/20/2019 22:00,0,217.678,1/20/2019 22:00,,
1/20/2019 22:15,0,217.678,1/20/2019 22:15,,
